CAD_CODE,CATEGORY,Category_Desc,PRIORITY,Priority_Desc,DESCR,AC_BEGIN_DATE,AC_END_DATE,CARD_NAME
6E1E,3,MEDICAL,5,ECHO,INEFFECTIVE BREATHING - COPD(EMPHYSEMA\BRONCHITIS),2016-09-08,2099-12-31,BREATHING PROBLEMS
6E1O,3,MEDICAL,5,ECHO,INEFFECTIVE BREATHING - OTHER LUNG PROBLEMS,2016-09-08,2099-12-31,BREATHING PROBLEMS
7A1,3,MEDICAL,1,ALPHA,BURNS < 18% BODY AREA,2010-01-01,2099-12-31,BURNS/EXPLOSION
7A1E,1,FIRE,1,ALPHA,BURNS<18% BODY AREA- EXPLOSION,2012-03-27,2099-12-31,BURNS/EXPLOSION
7A1F,1,FIRE,1,ALPHA,BURNS<18% BODY AREA- FIRE PRESENT,2012-03-27,2099-12-31,BURNS/EXPLOSION
7A1W,1,FIRE,1,ALPHA,BURNS<18% BODY AREA - FIREWORKS,2013-05-06,2099-12-31,BURNS/EXPLOSION
7A2,1,FIRE,1,ALPHA,FIRE ALARM (UNKNOWN SITUATION),2010-01-01,2099-12-31,BURNS/EXPLOSION
7A2E,1,FIRE,1,ALPHA,FIRE ALARM (UNKNOWN SITUATION)- EXPLOSION,2012-03-27,2099-12-31,BURNS/EXPLOSION
7A2F,1,FIRE,1,ALPHA,FIRE ALARM (UNKNOWN SITUATION)- FIRE PRESENT,2012-03-27,2099-12-31,BURNS/EXPLOSION
7A2W,1,FIRE,1,ALPHA,FIRE ALARM (UNKNOWN SITUATION) - FIREWORKS,2013-05-06,2099-12-31,BURNS/EXPLOSION
7A3,3,MEDICAL,1,ALPHA,SUNBURN OR MINOR BURNS (< HAND SIZE),2010-01-01,2016-09-11,BURNS/EXPLOSION
7A3,3,MEDICAL,1,ALPHA,MINOR BURNS,2016-09-12,2099-12-31,BURNS/EXPLOSION
7A3E,1,FIRE,1,ALPHA,SUNBURN OR MINOR BURNS(<HAND SIZE)- EXPLOSION,2012-03-27,2013-05-09,BURNS/EXPLOSION
7A3E,1,FIRE,1,ALPHA,SUNBURN OR MINOR BURNS-EXPLOSION,2013-05-10,2016-09-07,BURNS/EXPLOSION
7A3E,1,FIRE,1,ALPHA,MINOR BURNS - EXPLOSION,2016-09-08,2099-12-31,BURNS/EXPLOSION
7A3F,1,FIRE,1,ALPHA,SUNBURN OR MINOR BURNS - FIRE PRESENT,2012-03-27,2016-09-11,BURNS/EXPLOSION
7A3F,1,FIRE,1,ALPHA,MINOR BURNS - FIRE PRESENT,2016-09-12,2099-12-31,BURNS/EXPLOSION
7A3W,3,MEDICAL,1,ALPHA,MINOR BURNS - FIREWORKS,2013-05-06,2099-12-31,BURNS/EXPLOSION
7A4,3,MEDICAL,1,ALPHA,SUNBURN,2016-09-08,2099-12-31,BURNS/EXPLOSION
7A4E,1,FIRE,1,ALPHA,SUNBURN - EXPLOSION,2016-09-08,2099-12-31,BURNS/EXPLOSION
7A4F,1,FIRE,1,ALPHA,SUNBURN - FIRE PRESENT,2016-09-08,2099-12-31,BURNS/EXPLOSION
7A4W,3,MEDICAL,1,ALPHA,SUNBURN - FIREWORKS,2016-09-08,2099-12-31,BURNS/EXPLOSION
7A5,3,MEDICAL,1,ALPHA,NON-RECENT(>=6HRS) BURNS/INJ (W/OUT PRIORITY SYMP),2016-09-08,2099-12-31,BURNS/EXPLOSION
7A5E,1,FIRE,1,ALPHA,NON-REC(>=6HRS) BURNS/INJ (W/OUT PRIORITY SYM) EXP,2016-09-08,2099-12-31,BURNS/EXPLOSION
7A5F,1,FIRE,1,ALPHA,NON-REC(>=6HRS) BURNS/INJ (NO PRIORITY SYMP) FIRE,2016-09-08,2099-12-31,BURNS/EXPLOSION
7A5W,3,MEDICAL,1,ALPHA,NON-REC(>=6HRS) BURNS/INJ (NO PRIORITY SYMP) FW,2016-09-08,2099-12-31,BURNS/EXPLOSION
7B0,3,MEDICAL,2,BRAVO,OVERRIDE,2016-09-08,2099-12-31,BURNS/EXPLOSION
7B0E,1,FIRE,2,BRAVO,OVERRIDE - EXPLOSION,2016-09-08,2099-12-31,BURNS/EXPLOSION
7B0F,1,FIRE,2,BRAVO,OVERRIDE - FIRE PRESENT,2016-09-08,2099-12-31,BURNS/EXPLOSION
7B0W,3,MEDICAL,2,BRAVO,OVERRIDE - FIREWORKS,2016-09-08,2099-12-31,BURNS/EXPLOSION
7B1,3,MEDICAL,2,BRAVO,BLAST INJURIES (NO PRIORITY SYMPTOMS),2010-01-01,2099-12-31,BURNS/EXPLOSION
7B1E,1,FIRE,2,BRAVO,BLAST INJURIES (W/O PRIORITY SYMPTOMS)-EXPLOSION,2012-03-27,2099-12-31,BURNS/EXPLOSION
7B1F,1,FIRE,2,BRAVO,BLAST INJURIES (W/O PRIORITY SYMPT.)-FIRE PRESENT,2012-03-27,2099-12-31,BURNS/EXPLOSION
7B1W,3,MEDICAL,2,BRAVO,BLAST INJURIES (W/O PRIORITY SYMPTOMS) - FIREWORKS,2013-05-16,2099-12-31,BURNS/EXPLOSION
7B2,3,MEDICAL,2,BRAVO,UNKNOWN STATUS\OTHER CODES NOT APPLICABLE,2010-01-01,2099-12-31,BURNS/EXPLOSION
7B2E,1,FIRE,2,BRAVO,UNKNOWN STATUS/OTHER CODES NOT APPLY-EXPLOSION,2012-03-27,2099-12-31,BURNS/EXPLOSION
7B2F,1,FIRE,2,BRAVO,UNKNOWN STATUS/OTHER CODES NOT APPLY-FIRE PRESENT,2012-03-27,2099-12-31,BURNS/EXPLOSION
7B2W,3,MEDICAL,2,BRAVO,UNKNOWN STATUS/OTHER CODES N/A - FIREWORKS,2013-05-16,2099-12-31,BURNS/EXPLOSION
7C0,3,MEDICAL,3,CHARLIE,OVERRIDE,2016-09-08,2099-12-31,BURNS/EXPLOSION
7C0E,1,FIRE,3,CHARLIE,OVERRIDE - EXPLOSION,2016-09-08,2099-12-31,BURNS/EXPLOSION
7C0F,1,FIRE,3,CHARLIE,OVERRIDE - FIRE PRESENT,2016-09-08,2099-12-31,BURNS/EXPLOSION
7C0W,3,MEDICAL,3,CHARLIE,OVERRIDE - FIREWORKS,2016-09-08,2099-12-31,BURNS/EXPLOSION
7C1,1,FIRE,3,CHARLIE,BUILDING FIRE WITH PERSONS REPORTED INSIDE,2010-01-01,2016-09-11,BURNS/EXPLOSION
7C1,1,FIRE,2,BRAVO,FIRE WITH PERSONS REPORTED INSIDE,2016-09-12,2099-12-31,BURNS/EXPLOSION
7C1E,1,FIRE,3,CHARLIE,BUILDING FIRE W/ PERSONS REPORTED INSIDE-EXPLOSION,2012-03-27,2016-09-11,BURNS/EXPLOSION
7C1E,1,FIRE,3,CHARLIE,FIRE WITH PERSONS REPORTED INSIDE - EXPLOSION,2016-09-12,2099-12-31,BURNS/EXPLOSION
7C1F,1,FIRE,3,CHARLIE,BUILD FIRE W/ PERSONS REPORTED INSIDE-FIRE PRESENT,2012-03-27,2016-09-07,BURNS/EXPLOSION
7C1F,1,FIRE,3,CHARLIE,FIRE WITH PERSONS REPORTED INSIDE - FIRE PRESENT,2016-09-08,2099-12-31,BURNS/EXPLOSION
7C1W,1,FIRE,3,CHARLIE,BUILDING FIRE WITH PERSONS INSIDE - FIREWORKS,2013-05-16,2016-09-11,BURNS/EXPLOSION
7C1W,1,FIRE,3,CHARLIE,FIRE WITH PERSONS REPORTED INSIDE - FIREWORKS,2016-09-12,2099-12-31,BURNS/EXPLOSION
7C2,3,MEDICAL,3,CHARLIE,DIFFICULTY BREATHING,2010-01-01,2099-12-31,BURNS/EXPLOSION
7C2E,1,FIRE,3,CHARLIE,DIFFICULTY BREATHING- EXPLOSION,2012-03-27,2099-12-31,BURNS/EXPLOSION
7C2F,1,FIRE,3,CHARLIE,DIFFICULTY BREATHING- FIRE PRESENT,2012-03-27,2099-12-31,BURNS/EXPLOSION
7C2W,3,MEDICAL,3,CHARLIE,DIFFICULTY BREATHING - FIREWORKS,2013-05-06,2099-12-31,BURNS/EXPLOSION
7C3,3,MEDICAL,3,CHARLIE,BURNS > 18% BODY AREA,2010-01-01,2099-12-31,BURNS/EXPLOSION
7C3E,1,FIRE,3,CHARLIE,BURNS >18% BODY AREA- EXPLOSION,2012-03-27,2099-12-31,BURNS/EXPLOSION
7C3F,1,FIRE,3,CHARLIE,BURNS > 18% BODY AREA - FIRE PRESENT,2012-03-27,2099-12-31,BURNS/EXPLOSION
7C3W,1,FIRE,3,CHARLIE,BURNS > 18% BODY AREA - FIREWORKS,2013-05-06,2099-12-31,BURNS/EXPLOSION
7C4,3,MEDICAL,3,CHARLIE,SIGNIFICANT FACIAL BURNS,2010-01-01,2099-12-31,BURNS/EXPLOSION
7C4E,1,FIRE,3,CHARLIE,SIGNIFICANT FACIAL BURNS- EXPLOSION,2012-03-27,2099-12-31,BURNS/EXPLOSION
7C4F,1,FIRE,3,CHARLIE,SIGNIFICANT FACIAL BURNS- FIRE PRESENT,2012-03-27,2099-12-31,BURNS/EXPLOSION
7C4W,3,MEDICAL,3,CHARLIE,SIGNIFICANT FACIAL BURNS - FIREWORKS,2013-05-06,2099-12-31,BURNS/EXPLOSION
7D0,3,MEDICAL,4,DELTA,OVERRIDE,2016-09-08,2099-12-31,BURNS/EXPLOSION
7D0E,1,FIRE,4,DELTA,OVERRIDE - EXPLOSION,2016-09-08,2099-12-31,BURNS/EXPLOSION
7D0F,1,FIRE,4,DELTA,OVERRIDE - FIRE PRESENT,2016-09-08,2099-12-31,BURNS/EXPLOSION
7D0W,3,MEDICAL,4,DELTA,OVERRIDE - FIREWORKS,2016-09-08,2099-12-31,BURNS/EXPLOSION
7D1,3,MEDICAL,4,DELTA,MULTIPLE VICTIMS,2010-01-01,2099-12-31,BURNS/EXPLOSION
7D1E,1,FIRE,4,DELTA,MULTIPLE VICTIMS-EXPLOSION,2012-03-27,2099-12-31,BURNS/EXPLOSION
7D1F,1,FIRE,4,DELTA,MULTIPLE VICTIMS- FIRE PRESENT,2012-03-27,2099-12-31,BURNS/EXPLOSION
7D1W,3,MEDICAL,4,DELTA,MULTIPLE VICTIMS - FIREWORKS,2013-05-06,2099-12-31,BURNS/EXPLOSION
7D2,3,MEDICAL,4,DELTA,UNCONSCIOUS OR ARREST,2010-01-01,2016-09-07,BURNS/EXPLOSION
7D2,3,MEDICAL,4,DELTA,ARREST,2016-09-08,2099-12-31,BURNS/EXPLOSION
7D2E,1,FIRE,4,DELTA,UNCONSCIOUS OR ARREST- EXPLOSION,2012-03-27,2016-09-11,BURNS/EXPLOSION
7D2E,1,FIRE,4,DELTA,ARREST - EXPLOSION,2016-09-12,2099-12-31,BURNS/EXPLOSION
7D2F,1,FIRE,4,DELTA,UNCONSCIOUS OR ARREST- FIRE PRESENT,2012-03-27,2016-09-11,BURNS/EXPLOSION
7D2F,1,FIRE,4,DELTA,ARREST - FIRE PRESENT,2016-09-12,2099-12-31,BURNS/EXPLOSION
7D2W,1,FIRE,4,DELTA,UNCONSCIOUS OR ARREST - FIREWORKS,2013-05-06,2016-09-07,BURNS/EXPLOSION
7D2W,3,MEDICAL,4,DELTA,ARREST - FIREWORKS,2016-09-08,2099-12-31,BURNS/EXPLOSION
7D3,3,MEDICAL,4,DELTA,NOT ALERT,2010-01-01,2016-09-11,BURNS/EXPLOSION
7D3,3,MEDICAL,4,DELTA,UNCONSCIOUS,2016-09-12,2099-12-31,BURNS/EXPLOSION
7D3E,1,FIRE,4,DELTA,NOT ALERT- EXPLOSION,2012-03-27,2016-09-11,BURNS/EXPLOSION
7D3E,1,FIRE,4,DELTA,UNCONSCIOUS - EXPLOSION,2016-09-12,2099-12-31,BURNS/EXPLOSION
7D3F,1,FIRE,4,DELTA,NOT ALERT- FIRE PRESENT,2012-03-27,2016-09-11,BURNS/EXPLOSION
7D3F,1,FIRE,4,DELTA,UNCONSCIOUS - FIRE PRESENT,2016-09-12,2099-12-31,BURNS/EXPLOSION
7D3W,1,FIRE,4,DELTA,NOT ALERT - FIREWORKS,2013-05-06,2016-09-11,BURNS/EXPLOSION
7D3W,1,FIRE,4,DELTA,UNCONSCIOUS - FIREWORKS,2016-09-12,2099-12-31,BURNS/EXPLOSION
7D4,3,MEDICAL,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS,2010-01-01,2016-09-11,BURNS/EXPLOSION
7D4,3,MEDICAL,4,DELTA,NOT ALERT,2016-09-12,2099-12-31,BURNS/EXPLOSION
7D4E,1,FIRE,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS-EXPLOSION,2012-03-27,2016-09-07,BURNS/EXPLOSION
7D4E,1,FIRE,4,DELTA,NOT ALERT - EXPLOSION,2016-09-08,2099-12-31,BURNS/EXPLOSION
7D4F,1,FIRE,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS-FIRE PRESENT,2012-03-27,2016-09-07,BURNS/EXPLOSION
7D4F,1,FIRE,4,DELTA,NOT ALERT - FIRE PRESENT,2016-09-08,2099-12-31,BURNS/EXPLOSION
7D4W,3,MEDICAL,4,DELTA,NOT ALERT - FIREWORKS,2013-05-06,2099-12-31,BURNS/EXPLOSION
7D5,3,MEDICAL,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS,2016-09-08,2099-12-31,BURNS/EXPLOSION
7D5E,1,FIRE,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS-EXPLOSION,2016-09-08,2099-12-31,BURNS/EXPLOSION
7D5F,1,FIRE,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS-FIRE PRESENT,2016-09-08,2099-12-31,BURNS/EXPLOSION
7D5W,3,MEDICAL,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS-FIREWORKS,2016-09-08,2099-12-31,BURNS/EXPLOSION
7E0,3,MEDICAL,5,ECHO,OVERRIDE,2016-09-08,2099-12-31,BURNS/EXPLOSION
7E0E,1,FIRE,5,ECHO,OVERRIDE - EXPLOSION,2016-09-08,2099-12-31,BURNS/EXPLOSION
7E0F,1,FIRE,5,ECHO,OVERRIDE - FIRE PRESENT,2016-09-08,2099-12-31,BURNS/EXPLOSION
7E0W,3,MEDICAL,5,ECHO,OVERRIDE - FIREWORKS,2016-09-08,2099-12-31,BURNS/EXPLOSION
7E1,1,FIRE,5,ECHO,PERSON ON FIRE,2013-05-06,2099-12-31,BURNS/EXPLOSION
7E1E,1,FIRE,5,ECHO,PERSON ON FIRE - EXPLOSION,2013-05-06,2099-12-31,BURNS/EXPLOSION
7E1F,1,FIRE,5,ECHO,PERSON ON FIRE - FIRE PRESENT,2013-05-06,2099-12-31,BURNS/EXPLOSION
7E1W,1,FIRE,5,ECHO,PERSON ON FIRE - FIREWORKS,2013-05-06,2099-12-31,BURNS/EXPLOSION
8B0,2,HAZMAT,2,BRAVO,OVERRIDE,2016-09-08,2099-12-31,CO/HAZMAT
8B0B,2,HAZMAT,2,BRAVO,OVERRIDE - BIOLOGICAL,2016-09-08,2099-12-31,CO/HAZMAT
8B0C,2,HAZMAT,2,BRAVO,OVERRIDE - CHEMICAL,2016-09-08,2099-12-31,CO/HAZMAT
8B0G,2,HAZMAT,2,BRAVO,OVERRIDE - SMELL OF GAS\FUMES,2016-09-08,2099-12-31,CO/HAZMAT
8B0M,2,HAZMAT,2,BRAVO,OVERRIDE - CARBON MONOXIDE,2016-09-08,2099-12-31,CO/HAZMAT
8B0N,2,HAZMAT,2,BRAVO,OVERRIDE - NUCLEAR,2016-09-08,2099-12-31,CO/HAZMAT
8B0R,2,HAZMAT,2,BRAVO,OVERRIDE - RADIOLOGICAL,2016-09-08,2099-12-31,CO/HAZMAT
8B0S,2,HAZMAT,2,BRAVO,OVERRIDE - SUICIDE ATTEMPT (CARBON MONOXIDE),2016-09-08,2099-12-31,CO/HAZMAT
8B0T,2,HAZMAT,2,BRAVO,OVERRIDE - SUCIDE ATTEMPT (OTHER TOXIC SUBSTANCE),2016-09-08,2099-12-31,CO/HAZMAT
8B0U,2,HAZMAT,2,BRAVO,OVERRIDE - UNKNOWN,2016-09-08,2099-12-31,CO/HAZMAT
8B1,2,HAZMAT,2,BRAVO,ALERT WITHOUT DIFFICULTY BREATHING,2010-01-01,2099-12-31,CO/HAZMAT
8B1B,2,HAZMAT,2,BRAVO,ALERT WITHOUT DIFF BREATHING - BIOLOGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8B1C,2,HAZMAT,2,BRAVO,ALERT WITHOUT DIFF BREATHING - CHEMICAL,2010-01-01,2099-12-31,CO/HAZMAT
8B1G,2,HAZMAT,2,BRAVO,ALERT WITHOUT DIFF BREATHING - SMELL OF GAS/FUMES,2010-01-01,2099-12-31,CO/HAZMAT
8B1M,2,HAZMAT,2,BRAVO,ALERT WITHOUT DIFF BREATHING - CARBON MONOXIDE,2010-01-01,2099-12-31,CO/HAZMAT
8B1N,2,HAZMAT,2,BRAVO,ALERT WITHOUT DIFF BREATHING - NUCLEAR,2010-01-01,2099-12-31,CO/HAZMAT
8B1R,2,HAZMAT,2,BRAVO,ALERT WITHOUT DIFFICULTY BREATHING - RADIOLGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8B1S,2,HAZMAT,2,BRAVO,ALERT W\O DIFF BREATHING - SUICIDE ATTEMPT (C\O),2010-01-01,2099-12-31,CO/HAZMAT
8B1T,2,HAZMAT,2,BRAVO,ALERT WO DIFF BREATH SUICIDE ATMPT OTHER TOXIC SUB,2016-09-08,2099-12-31,CO/HAZMAT
8B1U,2,HAZMAT,2,BRAVO,ALERT WITHOUT DIFFICULTY BREATHING - UNKNOWN,2010-01-01,2099-12-31,CO/HAZMAT
8C1,2,HAZMAT,3,CHARLIE,ALERT WITH DIFFICULTY BREATHING,2010-01-01,2099-12-31,CO/HAZMAT
8C1B,2,HAZMAT,3,CHARLIE,ALERT WITH DIFFICULTY BREATHING - BIOLOGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8C1C,2,HAZMAT,3,CHARLIE,ALERT WITH DIFFICULTY BREATHING - CHEMICAL,2010-01-01,2099-12-31,CO/HAZMAT
8C1G,2,HAZMAT,3,CHARLIE,ALERT WITH DIFFICULTY BREATHING-SMELL OF GAS\FUMES,2010-01-01,2099-12-31,CO/HAZMAT
8C1M,2,HAZMAT,3,CHARLIE,ALERT WITH DIFFICULTY BREATHING - CARBON  MONOXIDE,2010-01-01,2099-12-31,CO/HAZMAT
8C1N,2,HAZMAT,3,CHARLIE,ALERT WITH DIFFICULTY BREATHING - NUCLEAR,2010-01-01,2099-12-31,CO/HAZMAT
8C1R,2,HAZMAT,3,CHARLIE,ALERT W/ DIFFICULTY BREATHING - RADIOLOGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8C1S,2,HAZMAT,3,CHARLIE,ALERT WITH DIFFICULTY BREATHING - SUICIDE ATTEMPT,2011-01-12,2099-12-31,CO/HAZMAT
8C1T,2,HAZMAT,3,CHARLIE,ALERT DIFF BREATH SUICIDE ATMPT (OTHER TOXIC SUB),2016-09-08,2099-12-31,CO/HAZMAT
8C1U,2,HAZMAT,3,CHARLIE,ALERT WITH DIFFICULTY BREATHING - UNKNOWN,2010-01-01,2099-12-31,CO/HAZMAT
8D0,2,HAZMAT,4,DELTA,OVERRIDE,2016-09-08,2099-12-31,CO/HAZMAT
8D0B,2,HAZMAT,4,DELTA,OVERRIDE - BIOLOGICAL,2016-09-08,2099-12-31,CO/HAZMAT
8D0C,2,HAZMAT,4,DELTA,OVERRIDE - CHEMICAL,2016-09-08,2099-12-31,CO/HAZMAT
8D0G,2,HAZMAT,4,DELTA,OVERRIDE - SMELL OF GAS/FUMES,2016-09-08,2099-12-31,CO/HAZMAT
8D0M,2,HAZMAT,4,DELTA,OVERRIDE - CARBON MONOXIDE,2016-09-08,2099-12-31,CO/HAZMAT
8D0N,2,HAZMAT,4,DELTA,OVERRIDE - NUCLEAR,2016-09-08,2099-12-31,CO/HAZMAT
8D0R,2,HAZMAT,4,DELTA,OVERRIDE - RADIOLOGICAL,2016-09-08,2099-12-31,CO/HAZMAT
8D0S,2,HAZMAT,4,DELTA,OVERRIDE - SUICIDE ATTEMPT (CARBON MONOXIDE),2016-09-08,2099-12-31,CO/HAZMAT
8D0T,2,HAZMAT,4,DELTA,OVERRIDE - SUICIDE ATTEMPT (OTHER TOXIC SUBSTANCE),2016-09-08,2099-12-31,CO/HAZMAT
8D0U,2,HAZMAT,4,DELTA,OVERRIDE - SUICIDE ATTEMPT (UNKNOWN),2016-09-08,2099-12-31,CO/HAZMAT
8D1,2,HAZMAT,4,DELTA,ARREST,2010-01-01,2099-12-31,CO/HAZMAT
8D1B,2,HAZMAT,4,DELTA,ARREST - BIOLOGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D1C,2,HAZMAT,4,DELTA,ARREST - CHEMICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D1G,2,HAZMAT,4,DELTA,ARREST - SMELL OF GAS/FUMES,2010-01-01,2099-12-31,CO/HAZMAT
8D1M,2,HAZMAT,4,DELTA,ARREST - CARBON MONOXIDE,2010-01-01,2099-12-31,CO/HAZMAT
8D1N,2,HAZMAT,4,DELTA,ARREST - NUCLEAR,2010-01-01,2099-12-31,CO/HAZMAT
8D1R,2,HAZMAT,4,DELTA,ARREST - RADIOLOGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D1S,2,HAZMAT,4,DELTA,ARREST - SUICIDE ATTEMPT (CARBON MONOXIDE),2010-01-01,2099-12-31,CO/HAZMAT
8D1T,2,HAZMAT,4,DELTA,ARREST - SUICIDE ATTEMPT (OTHER TOXIC SUBSTANCE),2016-09-08,2099-12-31,CO/HAZMAT
8D1U,2,HAZMAT,4,DELTA,ARREST - UNKNOWN,2010-01-01,2099-12-31,CO/HAZMAT
8D2,2,HAZMAT,4,DELTA,UNCONSCIOUS,2010-01-01,2099-12-31,CO/HAZMAT
8D2B,2,HAZMAT,4,DELTA,UNCONSCIOUS - BIOLOGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D2C,2,HAZMAT,4,DELTA,UNCONSCIOUS - CHEMICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D2G,2,HAZMAT,4,DELTA,UNCONSCIOUS - SMELL OF GAS/FUMES,2010-01-01,2099-12-31,CO/HAZMAT
8D2M,2,HAZMAT,4,DELTA,UNCONSCIOUS - CARBON MONOXIDE,2010-01-01,2099-12-31,CO/HAZMAT
8D2N,2,HAZMAT,4,DELTA,UNCONSCIOUS - NUCLEAR,2010-01-01,2099-12-31,CO/HAZMAT
8D2R,2,HAZMAT,4,DELTA,UNCONSCIOUS - RADIOLOGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D2S,2,HAZMAT,4,DELTA,UNCONSCIOUS - SUICIDE ATTTEMPT (CARBON MONOXIDE),2010-01-01,2099-12-31,CO/HAZMAT
8D2T,2,HAZMAT,4,DELTA,UNCONSCIOUS-SUICIDE ATTEMPT(OTHER TOXIC SUBSTANCE),2016-09-08,2099-12-31,CO/HAZMAT
8D2U,2,HAZMAT,4,DELTA,UNCONSCIOUS - UNKNOWN,2010-01-01,2099-12-31,CO/HAZMAT
8D3,2,HAZMAT,4,DELTA,NOT ALERT,2010-01-01,2099-12-31,CO/HAZMAT
8D3B,2,HAZMAT,4,DELTA,NOT ALERT - BIOLOGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D3C,2,HAZMAT,4,DELTA,NOT ALERT - CHEMICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D3G,2,HAZMAT,4,DELTA,NOT ALERT - SMELL OF GAS-FUMES,2010-01-01,2099-12-31,CO/HAZMAT
8D3M,2,HAZMAT,4,DELTA,NOT ALERT - CARBON DIOXIDE,2010-01-01,2099-12-31,CO/HAZMAT
8D3N,2,HAZMAT,4,DELTA,NOT ALERT - NUCLEAR,2010-01-01,2099-12-31,CO/HAZMAT
8D3R,2,HAZMAT,4,DELTA,NOT ALERT - RADIOLOGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D3S,2,HAZMAT,4,DELTA,NOT ALERT - SUICDE ATTEMPT,2010-01-01,2099-12-31,CO/HAZMAT
8D3T,2,HAZMAT,4,DELTA,NOT ALERT-SUICIDE ATTEMPT(OTHER TOXIC SUBSTANCES),2016-09-08,2099-12-31,CO/HAZMAT
8D3U,2,HAZMAT,4,DELTA,NOT ALERT - UNKNOWN,2010-01-01,2099-12-31,CO/HAZMAT
8D4,2,HAZMAT,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS,2010-01-01,2099-12-31,CO/HAZMAT
8D4B,2,HAZMAT,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS - BIOLOGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D4C,2,HAZMAT,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS - CHEMICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D4G,2,HAZMAT,4,DELTA,DIFFICULTY SPEAKING BTW BREATHS-SMELL OF GAS/FUMES,2010-01-01,2099-12-31,CO/HAZMAT
8D4M,2,HAZMAT,4,DELTA,DIFFICULTY SPEAKING BTW BREATHS - CARBON MONOXIDE,2010-01-01,2099-12-31,CO/HAZMAT
8D4N,2,HAZMAT,4,DELTA,DIFFICULTY BREATHING BETWEEN BREATHS - NUCLEAR,2010-01-01,2099-12-31,CO/HAZMAT
8D4R,2,HAZMAT,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS - RADIOLOGICAL,2010-01-01,2099-12-31,CO/HAZMAT
8D4S,2,HAZMAT,4,DELTA,DIFF SPEAKING BT BREATHS-SUICIDE ATTEMPT (C\O),2010-01-01,2099-12-31,CO/HAZMAT
8D4T,2,HAZMAT,4,DELTA,DIFF SPEAK BTW BREATHS - SUICIDE ATMPT OTHER TOXIC,2016-09-09,2099-12-31,CO/HAZMAT
8D4U,2,HAZMAT,4,DELTA,MULTIPLE VICTIMS - UNKNOWN,2010-01-01,2016-09-11,CO/HAZMAT
8D4U,2,HAZMAT,4,DELTA,DIFFICULTY SPEAKING BETWEEN BREATHS - UNKNOWN,2016-09-12,2099-12-31,CO/HAZMAT
8D5,2,HAZMAT,4,DELTA,UNKNOWN STATUS,2010-01-01,2016-09-11,CO/HAZMAT
8D5,2,HAZMAT,4,DELTA,MULTIPLE VICTIMS,2016-09-12,2099-12-31,CO/HAZMAT
8D5B,2,HAZMAT,4,DELTA,UNKNOWN STATUS - BIOLOGICAL,2010-01-01,2016-09-11,CO/HAZMAT
8D5B,2,HAZMAT,4,DELTA,MULTIPLE VICTIMS - BIOLOGICAL,2016-09-12,2099-12-31,CO/HAZMAT
8D5C,2,HAZMAT,4,DELTA,UNKNOWN STATUS - CHEMICAL,2010-01-01,2016-09-11,CO/HAZMAT
8D5C,2,HAZMAT,4,DELTA,MULTIPLE VICTIMS - CHEMICAL,2016-09-12,2099-12-31,CO/HAZMAT
8D5G,2,HAZMAT,4,DELTA,UNKNOWN STATUS - SMELL OF FUMES/GAS,2010-01-01,2016-09-11,CO/HAZMAT
8D5G,2,HAZMAT,4,DELTA,MULTIPLE VICTIMS - SMELL OF FUMES/GAS,2016-09-12,2099-12-31,CO/HAZMAT
8D5M,2,HAZMAT,4,DELTA,UNKNOWN STATUS - CARBON MONOXIDE,2010-01-01,2016-09-11,CO/HAZMAT
8D5M,2,HAZMAT,4,DELTA,MULTIPLE VICTIMS - CARBON MONOXIDE,2016-09-12,2099-12-31,CO/HAZMAT
8D5N,2,HAZMAT,4,DELTA,UNKNOWN STATUS - NUCLEAR,2010-01-01,2016-09-11,CO/HAZMAT
8D5N,2,HAZMAT,4,DELTA,MULTIPLE VICTIMS - NUCLEAR,2016-09-12,2099-12-31,CO/HAZMAT
